301;11:34:28.00
302;12:21:45.00
303;11:46:21.00
304;11:37:19.00
305;13:11:57.00
306;13:03:20.00
307;0:00:00.00
310;12:01:14.00
311;12:12:34.00
313;0:00:00.00
314;0:00:00.00
315;12:51:38.00
317;0:00:00.00
318;0:00:00.00
319;12:17:30.00
320;13:02:41.00
322;11:57:41.00
325;12:10:22.00
326;12:36:51.00
328;0:00:00.00
330;13:00:22.00
331;12:46:53.00
332;13:08:41.00
333;11:45:14.00
334;12:23:35.00
335;12:59:41.00
336;12:52:39.00
338;12:53:05.00
339;12:45:46.00
340;0:00:00.00
341;13:11:31.00
342;12:42:40.00
343;12:47:48.00
344;12:34:51.00
345;13:07:48.00
355;13:02:08.00
356;12:24:34.00

301;11:34:28.00
302;12:21:45.00
303;11:46:21.00
304;11:37:19.00
305;13:11:57.00
306;13:03:20.00
307;0:00:00.00
310;12:01:14.00
311;12:12:34.00
313;0:00:00.00
314;0:00:00.00
315;12:51:38.00
317;0:00:00.00
318;0:00:00.00
319;12:17:30.00
320;13:02:41.00
322;11:57:41.00
325;12:10:22.00
326;12:36:51.00
328;0:00:00.00
330;13:00:22.00
331;12:46:53.00
332;13:08:41.00
333;11:45:14.00
334;12:23:35.00
335;12:59:41.00
336;12:52:39.00
338;12:53:05.00
339;12:45:46.00
340;0:00:00.00
341;13:11:31.00
342;12:42:40.00
343;12:47:48.00
344;12:34:51.00
345;13:07:48.00
355;13:02:08.00
356;12:24:34.00

