1;11:16:45.00
2;11:24:07.00
3;11:39:37.00
4;0:00:00.00
5;11:16:38.00
6;12:42:37.00
7;12:05:07.00
8;11:54:19.00
9;13:11:58.00
10;11:24:30.00
11;0:00:00.00
12;12:42:57.00
14;14:39:11.00
15;0:00:00.00
16;0:00:00.00
17;12:43:36.00
19;12:26:48.00
20;13:05:56.00
21;14:02:49.00
22;13:33:53.00
23;14:38:09.00
25;0:00:00.00
26;12:53:16.00
27;13:32:51.00
28;11:50:49.00
29;11:42:14.00
30;0:00:00.00
31;13:27:14.00
32;13:39:16.00
33;12:57:33.00
34;13:58:08.00
35;13:51:10.00
36;0:00:00.00
37;0:00:00.00
38;13:14:08.00
39;13:56:47.00
40;14:23:03.00
41;12:59:56.00
42;12:10:18.00
43;12:13:58.00
44;12:49:00.00
47;12:52:17.00
48;0:00:00.00
49;15:53:15.00
51;12:28:09.00
52;12:56:14.00
53;0:00:00.00
101;12:06:28.00
102;0:00:00.00
103;0:00:00.00
104;15:15:43.00
105;14:13:21.00
106;14:08:29.00
107;12:20:44.00
108;12:28:15.00
109;14:06:10.00
110;13:47:52.00
111;0:00:00.00
112;14:28:58.00
113;0:00:00.00
114;13:54:01.00

