207;00:01:00;VelPerm=100Km/h / 1 x (1..20Km/h)
208;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
208;00:15:00;Perdeu CARIMBO CmpID=208
209;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
209;00:15:00;Perdeu CARIMBO CmpID=209
210;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
210;00:15:00;Perdeu CARIMBO CmpID=210
211;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
211;00:15:00;Perdeu CARIMBO CmpID=211
212;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
212;00:15:00;Perdeu CARIMBO CmpID=212
213;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
213;00:15:00;Perdeu CARIMBO CmpID=213
214;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
214;00:15:00;Perdeu CARIMBO CmpID=214
215;00:04:00;VelPerm=40Km/h / 2 x (20..40Km/h)
215;00:01:00;VelPerm=100Km/h / 1 x (1..20Km/h)
217;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
217;00:15:00;Perdeu CARIMBO CmpID=217
221;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
221;00:15:00;Perdeu CARIMBO CmpID=221
222;00:01:00;VelPerm=40Km/h / 1 x (1..20Km/h)
222;00:03:00;VelPerm=20Km/h / 3 x (1..20Km/h)
222;00:01:00;VelPerm=20Km/h / 1 x (1..20Km/h)
223;00:06:00;VelPerm=40Km/h / 1 x (>40Km/h)
228;00:02:00;VelPerm=100Km/h / 2 x (1..20Km/h)
231;00:01:00;VelPerm=20Km/h / 1 x (1..20Km/h)
232;05:15:00;Perdeu 45 Wpt(s) Roteiro (W3030, W3040, W3047, W3050, W3063, W3065, W3071, W3073, W3082, W3084, W3090, W3098, W3102, W3103, W3107, W3130, W3131, W3133, W3160, W3167, W3181, W3196, W3201, W3222, W3229, W3239, W3243, W3252, W3253, W3271 e etc)
232;00:15:00;Perdeu CARIMBO CmpID=232
233;00:01:00;VelPerm=40Km/h / 1 x (1..20Km/h)
233;00:01:00;VelPerm=30Km/h / 1 x (1..20Km/h)

